Sex,Gender,Age,Ethnicity,Age Group,Region,RegionName,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
2,Female,69,5,9,1,NE,4646,1706,1894,906,1956,535,3908,3679,310,1628,290,4671,935,2317,2631,5021,8601,383,4016,133,623,768
2,Female,70,5,9,1,NE,6819,926,2106,5916,610,4272,3769,1966,3690,722,2408,183,377,4373,1489,978,211,685,462,1525,4660,736
2,Female,71,5,9,1,NE,695,350,6196,538,1240,3018,1089,7012,6648,4852,1348,4667,1664,2247,1524,997,1613,7035,5887,3755,4675,7595
2,Female,72,5,9,1,NE,3063,5460,86,196,576,759,946,8376,1520,1953,7148,1022,3506,4540,846,1730,6624,1148,7532,1805,955,674
2,Female,73,5,9,1,NE,1345,279,523,761,1356,7997,4688,617,2784,553,376,515,82,1168,2589,1820,877,2411,593,367,2100,5826
2,Female,74,5,9,1,NE,2285,55,3905,937,4776,8456,5243,8055,2575,1213,1273,240,8223,7548,2388,4098,2097,8012,8267,196,1919,4163
2,Female,75,5,9,1,NE,6183,7995,308,1398,5725,4043,134,3285,1292,6233,921,2267,1498,560,4759,3353,1682,4209,526,4524,3284,7967
2,Female,76,5,9,1,NE,676,4210,1053,960,3456,7350,1825,3793,6357,509,6109,783,803,1544,163,175,6573,5451,6608,961,5548,5554
2,Female,77,5,9,1,NE,2625,5610,1526,1003,3119,1790,1406,4702,619,215,750,2630,9065,4033,1521,1109,7129,121,3713,951,2769,1805
2,Female,78,5,9,1,NE,7670,986,2872,1326,1492,1674,466,91,2756,1785,8585,25,2834,1763,5412,1360,5359,4551,2001,519,4099,4325
2,Female,79,5,9,1,NE,3368,7096,225,680,3785,1732,2274,348,1513,1653,1165,3445,1376,5545,901,1138,243,4319,1229,2165,502,3140
2,Female,80,5,9,1,NE,721,2709,560,939,4740,6342,6250,8414,2781,5353,1665,817,853,1714,3666,749,982,2187,3075,2995,2686,293
2,Female,81,5,9,1,NE,1050,1285,824,4385,354,1670,396,484,2368,1709,3189,5225,400,6144,1978,1315,294,2459,62,306,1936,677
2,Female,82,5,9,1,NE,630,4705,4869,816,1314,4152,7200,1650,2324,848,2965,7045,2930,3464,3756,1514,2584,5332,785,3920,673,1848
2,Female,83,5,9,1,NE,665,1702,7280,5425,344,2805,1954,3156,702,3046,2416,233,3449,1390,2119,7004,474,4044,2916,5939,1621,2989
2,Female,84,5,9,1,NE,7200,5814,2612,946,657,6624,2910,888,1838,2142,1403,1557,2911,1534,318,1780,40,1975,940,1742,7576,2314
2,Female,85,5,9,1,NE,125,1435,1794,920,2230,5382,1416,3983,3204,2544,1016,1065,1907,4020,677,721,6133,114,2565,7074,4246,3783
2,Female,86,5,9,1,NE,4432,3370,4260,484,2408,4041,1812,1200,988,2690,4466,7191,3333,7603,8074,4894,2763,2243,1648,2507,129,2223
2,Female,87,5,9,1,NE,4112,681,569,3033,3375,2860,4020,200,3870,4710,915,4123,1296,5571,1243,1733,2469,1913,3513,8238,600,2265
2,Female,88,5,9,1,NE,795,3548,909,2600,7911,1440,1300,5900,232,3080,64,600,876,498,858,1000,1453,911,448,1351,2844,7203
2,Female,89,5,9,1,NE,6910,1905,2515,628,3668,5982,222,351,2052,1805,1380,1965,3465,8667,2745,1420,5712,2131,167,4097,3600,4010
2,Female,90+,5,9,1,NE,5200,26,5304,1135,412,1780,126,552,1740,2432,1382,2900,3126,8450,2912,5310,2498,5432,3041,2733,712,4465
2,Female,0,5,1,2,NW,2353,2756,1359,2996,7535,3906,6785,1796,5212,1291,5510,2189,5283,1326,4284,7342,1381,3311,9002,8956,2877,7495
2,Female,1,5,1,2,NW,7178,4710,4244,1018,1153,8686,1202,2084,1679,1918,7201,2256,1951,10071,2438,1478,4384,2873,5018,2893,2111,3010
2,Female,2,5,1,2,NW,5555,1889,10148,4998,5828,2718,5535,4897,5083,6411,7365,3702,5746,2717,5372,4764,3062,4710,1344,6325,2573,8505
2,Female,3,5,1,2,NW,2753,2282,9193,4954,3713,9802,1053,4232,3526,7182,1453,2923,1878,7723,6425,3970,1949,2781,4104,2962,6264,2448
2,Female,4,5,1,2,NW,4706,3356,3056,2307,2138,1997,1311,3083,3686,3722,3617,5741,4486,4659,3101,3618,2017,8785,2514,3211,1183,3025
2,Female,5,5,1,2,NW,1587,2260,10479,2158,2167,2942,2075,1535,1639,1503,1271,1740,1023,1352,2280,1996,9948,2709,1203,3035,2233,5292
2,Female,6,5,1,2,NW,7400,3767,2036,8537,3045,8148,7562,5957,4615,2469,6528,2702,7983,6818,2339,3725,1098,3884,7591,4850,6487,2757
2,Female,7,5,1,2,NW,2045,2192,2092,5902,6684,2544,4201,1608,1520,2607,1947,8543,3094,1819,6946,4012,1264,3423,1842,2341,1273,5982
2,Female,8,5,1,2,NW,2448,2526,2366,9120,2334,2325,6138,2152,2311,2402,8449,4306,4510,2294,1412,8127,1064,2824,5077,1923,2416,6989
2,Female,9,5,1,2,NW,2050,3781,2940,1596,2391,6846,6342,1971,9346,2381,1233,5255,4026,1700,2200,1690,1992,2614,2827,1555,2649,2573
2,Female,10,5,1,2,NW,4126,3290,6381,1659,1750,2431,2217,3507,3356,5320,2629,7013,3390,2117,10427,10070,3933,1358,1336,1328,6998,3978
2,Female,11,5,1,2,NW,2015,10293,3881,8638,2091,3703,8549,5381,8033,4411,1591,8960,6058,2648,5048,6428,3878,5494,3630,5242,4390,2857
2,Female,12,5,1,2,NW,6197,8119,3513,4899,9625,3124,7075,4871,2488,3962,3704,2900,4142,1079,8150,1773,2483,1573,3272,5087,2139,2506
2,Female,13,5,1,2,NW,4628,2768,5719,8457,4206,1563,2282,2726,1773,4710,2347,2115,3873,3585,4793,3085,4068,5251,6990,4302,1412,9236
2,Female,14,5,1,2,NW,7435,2641,2038,2052,1977,4051,3635,4744,7081,2270,5112,4501,3492,3131,2115,3216,2263,2887,1236,4685,3632,6657
2,Female,15,5,1,2,NW,9509,3644,7327,2678,3462,2276,5688,9954,4259,6872,5682,2407,3966,2082,5256,4370,2701,3885,2761,2615,1305,1851
2,Female,16,5,2,2,NW,6763,7691,3358,3409,6856,7273,2221,11193,2052,4049,9580,2981,3015,5201,4275,2390,1639,2544,1613,10291,3551,3844
2,Female,17,5,2,2,NW,1288,2235,1497,4254,8753,5412,2379,1839,2674,2255,3819,6356,2910,5791,4951,1967,6414,2873,10712,2594,1128,1157
2,Female,18,5,3,2,NW,1705,7106,1727,2909,7257,2531,3536,5287,11588,1533,3711,6225,1744,2945,1778,3073,2186,1646,2545,1430,2909,4107
2,Female,19,5,3,2,NW,9016,3683,1379,3179,1864,5616,5424,2441,4216,2786,6373,2075,3706,2785,3202,3494,2622,1691,2272,4767,1364,2382
2,Female,20,5,4,2,NW,8560,5509,4906,1712,1568,3272,1897,1747,2157,7826,2487,7524,2216,3633,5323,5428,7915,1884,3196,2705,1753,1999
2,Female,21,5,4,2,NW,5524,6163,8153,2068,2783,1784,1363,3874,6118,6656,10171,4735,5580,9541,4656,2128,1840,10093,4481,11515,4997,2733
2,Female,22,5,4,2,NW,2658,3004,2606,4909,4405,4239,1857,1607,2216,2573,2782,1837,2106,1998,4057,4164,3312,3484,7461,4181,2282,3298
2,Female,23,5,4,2,NW,3205,3816,3114,1871,2282,6589,1331,3646,2432,4872,4614,3437,6551,6055,2169,3168,4447,2437,8594,2299,2904,7214
2,Female,24,5,4,2,NW,6485,4821,4942,7656,3535,7313,1949,9921,3808,2516,8452,6348,8432,6427,6382,1975,1652,1913,3367,5348,5232,6403
2,Female,25,5,5,2,NW,7897,6112,4154,1779,1923,4349,5523,1460,1711,4555,1429,1925,1759,2020,3627,9332,6434,2691,2342,8367,8085,3308
2,Female,26,5,5,2,NW,1699,975,1825,1445,3197,1822,7412,1582,4145,3644,2220,2915,3638,6090,3832,7279,2714,4036,7956,3436,3159,2454
2,Female,27,5,5,2,NW,3005,812,922,2194,2244,1794,1809,6901,4746,4903,1345,2378,1992,3460,6270,3631,2357,3640,4869,3618,11185,1740
2,Female,28,5,5,2,NW,2583,2171,8240,2062,3436,6471,1760,2761,8172,2379,5395,1567,4575,4018,2847,9131,3653,3137,2443,2123,3559,9468
2,Female,29,5,5,2,NW,1149,6090,3116,4202,1695,8713,8175,1600,11154,1701,1624,7718,6493,1398,2115,7903,7496,5602,2837,2820,5031,1714
2,Female,30,5,5,2,NW,7886,3944,963,1325,708,963,6599,4194,2548,5680,9022,3228,1374,2323,2880,1515,6228,6539,4709,2111,6560,2646
2,Female,31,5,5,2,NW,6273,2415,842,4770,5054,1406,8773,2846,2002,7471,3339,7105,2689,1442,8068,4230,4377,9444,3820,8333,2360,3616
2,Female,32,5,5,2,NW,1929,2185,1481,5924,1263,2097,845,6095,6184,1990,5884,4504,2263,4560,2032,4089,1850,6285,4436,2494,2325,3938
2,Female,33,5,5,2,NW,780,2338,5389,3942,4043,5601,3850,3523,2997,3639,3458,2319,5984,4221,7416,2705,5945,1917,3069,1941,6238,2524
2,Female,34,5,5,2,NW,941,4330,10102,1954,1737,1477,2458,1440,4287,2240,5405,3271,4400,2924,1796,1645,5297,2384,8011,4136,2332,4410
2,Female,35,5,6,2,NW,1794,1599,4890,1900,5380,3954,7363,4523,1410,1637,1694,5204,1634,6095,2897,4373,4512,4703,5606,2011,3234,1844
2,Female,36,5,6,2,NW,5179,5203,1686,4642,4440,1248,1569,1473,1052,3350,4982,6858,4045,2073,2431,5135,1660,5135,1629,2029,2005,5795
2,Female,37,5,6,2,NW,2594,2060,5826,1316,902,2868,6255,3363,5203,1151,4598,1129,863,5989,1912,1501,2853,2977,4542,2268,1787,1696
2,Female,38,5,6,2,NW,10180,1658,10523,2700,1877,2222,1687,881,1953,2472,2006,3194,8750,823,3300,1877,3628,8623,3363,4285,1353,3010
2,Female,39,5,6,2,NW,1788,2490,2000,2056,5493,8397,1844,6132,2028,2979,1815,6615,1215,2635,8262,1737,5552,4072,8338,1938,5513,5629
2,Female,40,5,6,2,NW,5236,1793,2247,3190,2470,2107,813,1431,2319,3742,2308,2195,1349,3767,8705,2918,5827,7794,2326,2056,1476,2865
2,Female,41,5,6,2,NW,1679,2907,3336,4271,9991,4430,5448,3184,720,879,4007,6432,1390,4283,5213,738,3496,1554,2548,5775,5690,2318
2,Female,42,5,6,2,NW,3118,2373,1659,7171,3605,5071,8102,9166,2076,2604,2488,5614,1800,3840,2913,2209,9987,2506,6499,4532,2213,2772
2,Female,43,5,6,2,NW,2050,3700,1668,7297,5965,2564,7334,3959,2858,1825,802,920,5165,3703,7687,1799,1662,3988,1507,4744,3116,2618
2,Female,44,5,6,2,NW,3023,3889,1350,1573,2426,1605,11414,6164,7469,2554,2414,1571,5738,2695,2466,2598,844,1829,6100,863,2372,2553
2,Female,45,5,7,2,NW,2894,9223,7666,5035,6538,4686,2068,3450,1974,3768,1759,2100,2011,1284,3383,1487,7306,4757,2715,1464,1013,1590
2,Female,46,5,7,2,NW,7646,1407,1446,9001,2572,3396,3270,3070,1727,2423,5646,1852,6733,2377,8697,1374,3719,2940,6694,6193,3718,5492
2,Female,47,5,7,2,NW,1615,7079,6955,1957,3965,3141,2951,2421,2458,3463,6155,2335,1731,8599,1645,1585,4086,6098,6936,2780,5905,851
2,Female,48,5,7,2,NW,1256,1445,1845,1052,2032,4371,1472,3637,1515,4692,5397,3305,2824,3236,6007,5117,857,2994,782,2328,2044,2429
2,Female,49,5,7,2,NW,2865,2228,10569,2183,1835,2911,1546,2693,5091,8381,1673,8658,6508,4607,2547,2009,2151,4402,1616,3719,2696,5238
2,Female,50,5,7,2,NW,7561,1437,1456,5095,1856,2735,4200,3472,2790,2725,3816,1534,9729,2620,3130,4049,3895,2927,6696,3618,3130,4108
2,Female,51,5,7,2,NW,4303,2567,3528,5952,1979,890,2117,2924,4284,5000,4448,4609,3824,1987,3563,2484,1755,4427,2708,8428,3792,3118
2,Female,52,5,7,2,NW,2926,6011,2850,4233,2344,1817,2563,4844,3331,5110,4681,4346,9153,8860,2198,10245,4579,1721,3162,1422,8635,2092
2,Female,53,5,7,2,NW,2214,1857,1737,1723,6907,4112,990,2670,3191,10291,3271,8477,2453,9129,10317,7360,2452,2694,1798,4795,2488,3199
2,Female,54,5,7,2,NW,8755,6916,1355,2937,3239,4949,3485,1250,2051,2074,3570,5172,1525,10589,1473,4083,2412,1723,5886,2703,2667,6735
2,Female,55,5,8,2,NW,1201,1169,4691,9184,3319,1647,1029,1845,7616,1822,5778,5699,2715,6381,3209,5295,2229,5454,1663,5545,10501,7386
2,Female,56,5,8,2,NW,619,1445,1083,980,2786,1100,2561,7390,3699,4585,2118,1647,2646,3843,2479,5866,2077,6209,2580,2712,4205,5334
2,Female,57,5,8,2,NW,10366,2145,9130,2131,2569,4022,2158,3779,4881,8210,5443,8924,8726,6951,4852,7453,1379,4568,1630,5020,3168,9038
2,Female,58,5,8,2,NW,5519,1515,2893,1889,2806,7702,6900,4459,2901,6691,1722,1821,2278,7545,4483,4044,4868,1523,5764,1963,3926,4222
2,Female,59,5,8,2,NW,549,8538,9233,6851,3727,1676,1767,3943,1607,3433,2428,9149,1619,1088,6073,6740,4852,1800,3052,1506,8100,1593
2,Female,60,5,8,2,NW,4287,8063,2331,1996,8352,4103,1285,1061,4802,9574,3643,6787,6498,1326,1221,1065,4032,1367,1367,4399,2339,2874
2,Female,61,5,8,2,NW,1834,4495,3214,8583,1226,1218,1140,1407,2234,4969,7056,4936,1168,1257,3612,1776,1364,6924,3714,3306,4654,2696
2,Female,62,5,8,2,NW,1224,1502,1596,1670,1312,1538,760,756,1321,5632,5238,2741,2075,3147,7221,4865,1596,1825,4519,7909,1418,5775
2,Female,63,5,8,2,NW,1523,2804,3416,1215,3963,7288,6053,934,2097,4310,2621,4066,2920,1467,1229,2482,1582,972,5392,3969,1693,6134
2,Female,64,5,8,2,NW,1345,4978,700,6132,1470,1857,968,862,1017,3909,1361,3098,4476,2337,3607,2949,2112,3071,7580,1240,3372,1692
2,Female,65,5,8,2,NW,5108,5943,774,991,3294,2312,3996,1740,6892,2153,6225,4376,2770,999,975,1036,2577,10886,2511,8437,1216,5329
2,Female,66,5,8,2,NW,1267,3576,2550,1032,961,8250,2230,7728,1063,5090,2014,4425,4311,1181,2844,2164,1234,1502,7889,2694,2981,968
2,Female,67,5,9,2,NW,812,7167,1082,2852,2527,3086,3505,1942,4642,6397,2747,1360,2935,1023,1452,2434,1569,1502,5985,3135,2232,8746
2,Female,68,5,9,2,NW,5299,5808,932,2370,992,1925,1141,3325,1124,1007,1718,2040,4029,2519,3868,3130,5517,9242,4023,2228,2436,5743
2,Female,69,5,9,2,NW,3555,3237,2251,4310,5605,1286,8736,2339,4641,4166,5886,6335,594,1062,5328,5632,7372,4848,3006,1867,7974,2868
2,Female,70,5,9,2,NW,2387,4728,3939,2792,2139,6619,479,7150,5219,7334,6043,529,4859,4126,5283,4407,1693,920,2419,2696,2636,5874
2,Female,71,5,9,2,NW,594,2063,1713,7461,5792,935,1372,3264,1902,8207,4400,480,7606,6106,1917,2625,2295,1710,2052,1852,4692,2818
2,Female,72,5,9,2,NW,4007,2582,2147,6281,6026,2222,5497,4066,1476,8958,947,6847,2457,1847,1284,4804,2039,1522,1597,3482,5877,1259
2,Female,73,5,9,2,NW,635,2848,1133,2029,8149,1679,5044,1174,8945,2017,4908,456,2643,10041,9452,6423,7586,1958,1132,1231,1057,6228
2,Female,74,5,9,2,NW,3828,1106,1029,4426,3960,1098,3870,7408,528,2941,3344,2070,3605,2767,7250,4264,4117,4998,2303,898,1636,4657
2,Female,75,5,9,2,NW,1463,3747,4266,3773,7762,1082,1451,250,4318,310,4028,1940,1127,4232,7014,3532,7479,4341,3262,1174,1480,1338
2,Female,76,5,9,2,NW,1622,1875,339,1922,330,679,1597,7170,1719,5235,5771,3934,5388,1728,2608,2509,473,3679,704,1991,899,6509
2,Female,77,5,9,2,NW,4475,6832,2605,5717,1262,1638,1800,453,1723,3233,7564,2312,1975,5630,2757,1704,1394,3900,1761,3318,6013,8015
2,Female,78,5,9,2,NW,2300,4511,4618,198,1127,4553,7511,4393,1306,1892,999,4248,676,1253,1259,4395,5759,1376,1877,2672,7113,3321
2,Female,79,5,9,2,NW,3312,6231,2031,4062,1869,4597,1870,2132,10090,600,1087,2208,4066,620,2917,1168,1669,2291,5144,3125,971,1004
2,Female,80,5,9,2,NW,82,461,745,5540,7833,3571,7830,2376,2235,560,4312,5087,898,262,166,3276,1790,2309,731,4651,2413,3560
2,Female,81,5,9,2,NW,3668,1603,1840,411,2930,2538,519,3086,7462,5718,762,3015,666,3079,1289,1341,865,1917,1963,861,4450,4829
2,Female,82,5,9,2,NW,282,881,4318,3732,806,60,263,5754,2233,6802,3208,8979,3632,6363,1125,3237,519,3752,1309,1261,2055,6173
2,Female,83,5,9,2,NW,5040,2498,706,809,796,471,5420,1198,3473,3469,1873,903,3614,1465,1864,1846,2065,1862,1537,7200,5105,2300
2,Female,84,5,9,2,NW,757,657,787,1639,1686,3134,871,2502,765,3661,2169,700,3189,1918,2120,5717,1046,148,1061,841,10182,1157
2,Female,85,5,9,2,NW,701,1180,3562,2450,169,531,1462,1460,5687,823,2645,1758,4038,792,8122,1928,1940,318,331,9118,1727,568
2,Female,86,5,9,2,NW,1995,2883,3707,5868,766,5788,1339,825,1368,668,795,986,2997,4748,724,8012,6041,4353,899,5746,6150,743
2,Female,87,5,9,2,NW,351,265,839,4998,6905,1449,3708,1996,5036,2390,867,4226,7362,4121,4951,3509,249,914,270,1228,863,2971
2,Female,88,5,9,2,NW,2954,3157,6844,2750,3740,9151,1835,611,2525,3259,4481,2003,614,1334,4130,1468,5881,3279,177,9142,1375,1681
2,Female,89,5,9,2,NW,2630,874,2674,2570,793,796,3627,1483,320,1809,6454,3052,163,876,3906,7421,1390,2282,365,3591,1755,429
2,Female,90+,5,9,2,NW,1901,4764,766,6944,1811,2882,997,6036,7553,8473,568,4128,2037,4516,6924,585,4368,4929,540,7794,1320,1177
2,Female,0,5,1,3,YH,1155,878,3454,2348,5836,6692,8689,3109,4208,862,1847,1516,2607,756,3199,2076,870,6229,2306,1157,3159,3755
2,Female,1,5,1,3,YH,8000,2073,1611,8449,3455,1662,1264,3539,3028,2539,2407,6956,1647,772,9970,1004,1125,786,1830,765,2687,8598
2,Female,2,5,1,3,YH,4828,1686,2920,1963,2626,5068,2032,1619,2094,1979,6263,1614,1338,1452,4775,6056,2340,1216,1326,6784,777,6559
2,Female,3,5,1,3,YH,1255,1536,5306,5737,2245,1125,2957,4004,897,3648,3372,2174,5240,1443,8525,3407,951,4368,6978,756,2364,1292
2,Female,4,5,1,3,YH,1072,1314,2815,3026,4589,3240,1791,1147,5564,5384,5331,9488,1251,2361,6829,3105,3424,2862,8630,4362,2051,4371
2,Female,5,5,1,3,YH,1711,4556,6727,6678,954,3828,3627,4760,7526,5446,2480,1660,7438,1224,1752,6624,911,1011,4628,7704,8252,4240
2,Female,6,5,1,3,YH,3413,1983,3780,2511,5731,2711,1755,6941,3994,5712,3554,1691,2220,5870,1597,2452,3225,1517,3833,7264,869,3120
2,Female,7,5,1,3,YH,2592,1341,2961,5076,5459,2219,1315,2425,5314,3886,2322,2766,1334,2316,1435,4737,2088,1390,9287,5773,5789,880
2,Female,8,5,1,3,YH,8807,3268,1863,5220,2506,2962,3167,4603,2098,2177,1194,1144,2901,1379,1701,3227,6233,750,4065,1479,6580,8499
2,Female,9,5,1,3,YH,9079,1685,5380,5167,1583,1312,7485,2125,2702,906,996,4800,5792,4366,3121,1637,4770,2977,5388,3188,2852,3238
2,Female,10,5,1,3,YH,2131,2914,1722,7203,8397,2756,1485,1446,8712,6023,1459,2094,3542,6982,936,2452,2566,1666,7347,3975,2134,5345
2,Female,11,5,1,3,YH,1068,6332,2810,1161,3548,3368,4445,8706,3307,1743,3843,6436,810,5027,4414,1337,974,765,5422,1932,9603,1850
2,Female,12,5,1,3,YH,2541,3567,2125,3469,1986,2745,1846,939,3724,1678,1787,2588,4586,1040,1291,3801,2943,4177,3713,7087,966,7276
2,Female,13,5,1,3,YH,3690,2209,986,3883,7639,1460,3746,2838,1227,1544,7066,9695,2337,1996,3359,6601,1185,3222,1330,1074,2465,3249
2,Female,14,5,1,3,YH,5950,2407,4101,1735,1531,3380,3209,3219,2706,2039,1782,3742,5371,933,2742,3557,3815,1301,6846,9903,1229,1583
2,Female,15,5,1,3,YH,2865,3454,5745,3913,874,1707,1483,970,2224,4516,2526,4949,1994,1884,1444,4727,1141,3436,4266,1330,2555,4451
2,Female,16,5,2,3,YH,2648,503,2941,2181,3637,3607,4732,2386,1181,4672,3074,1302,3824,3665,1846,1993,7542,4088,1300,6376,1251,6308
2,Female,17,5,2,3,YH,9410,1455,2377,7084,972,856,4594,3778,5093,3629,2965,7893,6228,2215,2516,1843,1526,4058,3822,5821,1795,1939
2,Female,18,5,3,3,YH,2513,5318,511,2962,1894,4235,4243,1521,2402,1513,4180,3888,6166,3940,1770,1918,2246,3875,2109,3644,1939,1819
2,Female,19,5,3,3,YH,7609,10427,957,3324,1445,1224,1490,2009,11050,3191,3573,1850,2915,3117,1719,2709,3502,1443,3001,2712,3344,958
2,Female,20,5,4,3,YH,2261,4459,3961,2888,2196,3019,1326,6018,1785,3195,4711,2235,7422,5610,3884,2937,2184,1617,3014,1648,2713,4602
2,Female,21,5,4,3,YH,8272,5258,6797,6008,4715,4939,2886,6178,1833,2069,7504,3797,4532,2976,2988,8770,8864,8137,2915,10231,1795,2657
2,Female,22,5,4,3,YH,2210,2622,6419,5429,1452,1513,7062,3477,3682,5590,8599,3339,5301,6372,1870,1186,1575,1626,4021,2133,1579,1233
2,Female,23,5,4,3,YH,5176,2301,6257,1021,6116,3025,2232,7116,10280,5839,2946,3431,2779,1711,6497,5351,2055,4608,4741,4031,1494,6997
2,Female,24,5,4,3,YH,1131,4665,842,5351,7991,3480,7187,5224,9019,738,5522,1388,6690,3129,3048,3307,1297,1727,1523,2424,6445,3448
2,Female,25,5,5,3,YH,1959,1827,3456,2218,1526,4200,9457,2721,9495,4343,7487,2313,3149,3671,8011,6819,1507,4824,3446,1401,2823,6275
2,Female,26,5,5,3,YH,2243,1148,2489,5779,5082,3886,8056,5101,1797,4455,651,533,2999,1657,6395,6767,2811,7079,2537,1332,2453,4166
2,Female,27,5,5,3,YH,2839,1289,4693,515,3337,534,2463,8039,4893,3862,7802,1266,701,1360,2940,1561,2003,3067,10238,6545,1137,5292
2,Female,28,5,5,3,YH,518,2139,2829,8247,6850,654,2082,2031,900,2499,4704,1968,8040,1646,3740,6160,1525,4534,6898,2234,3356,1628
2,Female,29,5,5,3,YH,8594,2733,6103,5375,1706,5702,2678,3980,3652,6449,1583,3891,8127,6477,2377,5429,2742,4362,1936,1062,3754,3593
2,Female,30,5,5,3,YH,3475,2489,1631,7297,2846,3881,7204,1966,2661,2118,3180,3922,2626,3170,4902,1710,3165,6135,1889,2480,1766,8232
2,Female,31,5,5,3,YH,4896,1221,3513,2393,1928,2213,3567,7212,1056,1085,3197,2218,3662,2149,1925,5104,1959,9921,7511,4844,7217,3563
2,Female,32,5,5,3,YH,6848,1461,1371,1296,5852,1090,3829,1661,1705,4450,1147,1193,1442,4616,811,1395,5042,6562,3676,1256,2213,5503
2,Female,33,5,5,3,YH,2289,4909,3161,6532,2549,2284,4197,8424,499,2814,1572,6598,1525,2788,4339,1024,1446,3794,6172,1633,1328,983
2,Female,34,5,5,3,YH,1373,600,839,3069,2871,4442,4329,636,3972,3580,3919,5258,889,2089,1005,3904,6040,2735,9134,2386,3723,1178
2,Female,35,5,6,3,YH,4564,5461,2507,737,2743,4033,2797,6224,2737,6201,617,4504,1211,5924,4626,8282,1219,6779,3348,505,2434,6389
2,Female,36,5,6,3,YH,1230,1169,879,2654,5236,2678,4259,6457,4910,1130,7395,3122,602,2482,812,1191,3256,2109,764,2753,860,612
2,Female,37,5,6,3,YH,1899,3954,5054,3545,6661,2057,2027,7414,6289,2960,1262,1382,5588,3572,892,657,2451,3847,3969,1908,749,4926
2,Female,38,5,6,3,YH,5231,1129,5212,1007,2278,1376,2472,2171,1302,6978,4731,6798,6157,4916,840,553,1823,4783,1700,2670,2185,515
2,Female,39,5,6,3,YH,1033,7894,4818,1546,3791,6654,1150,2821,827,1864,3047,1490,4492,2838,8423,3017,2053,1425,1612,1848,7411,5161
2,Female,40,5,6,3,YH,4914,1827,3711,4528,1827,6111,719,2752,1876,1130,2761,3978,9357,2236,2138,2576,1353,4393,644,6990,5103,1260
2,Female,41,5,6,3,YH,5525,7444,4133,2478,4511,2081,6560,3366,8312,670,4001,605,1362,2958,4696,1284,1970,1277,6940,1301,518,1503
2,Female,42,5,6,3,YH,2500,2257,7008,9836,5468,2164,4038,4757,660,664,2269,8816,7198,6761,2058,3250,9351,3344,6737,938,4265,6452
2,Female,43,5,6,3,YH,4938,1232,3856,4512,2206,3233,3155,5743,6688,532,4393,1934,1477,3836,3857,5797,7189,4446,6218,4122,5261,2372
2,Female,44,5,6,3,YH,1482,1743,8763,2937,4903,2674,4406,7671,1120,1531,650,947,2218,4311,2848,1778,3921,1096,2826,7616,1685,1184
2,Female,45,5,7,3,YH,2315,1395,2621,10686,1217,2612,6222,1888,1172,3498,4977,502,1112,4797,9191,515,1562,4251,1805,2578,8226,5783
2,Female,46,5,7,3,YH,1414,8756,4975,1509,4673,7560,8458,7570,2559,2007,7223,2186,6002,1561,2148,2213,8855,1436,1396,2371,1115,2096
2,Female,47,5,7,3,YH,4843,1554,4036,5137,4353,8503,1186,2828,1884,1985,4344,2293,2939,2436,2102,1230,1324,2867,7273,1106,936,918
2,Female,48,5,7,3,YH,1633,9858,3708,6388,1778,3216,1084,3233,1286,8256,9299,2171,4059,1865,2712,1295,3773,4847,3276,651,5913,1921
2,Female,49,5,7,3,YH,1729,3298,6578,5850,2795,2752,1458,5427,2637,7678,1014,1929,3052,1663,6899,1077,1124,2454,4319,629,2015,7214
2,Female,50,5,7,3,YH,3893,5492,890,1330,7884,585,2672,5039,1858,3193,2691,1476,2653,4615,1100,1348,7265,693,2602,558,1092,3318
2,Female,51,5,7,3,YH,6843,737,752,4452,4068,616,6861,2869,6034,4339,1062,7223,3414,1104,6499,3956,2311,7720,1240,2139,1570,2004
2,Female,52,5,7,3,YH,6201,5559,6106,2293,4161,689,1356,1705,4812,1655,1329,7771,2429,1045,1770,5031,4044,2891,1223,1240,3614,790
2,Female,53,5,7,3,YH,5119,1400,5341,1633,3206,6758,667,1515,4919,5247,1683,2858,5965,1853,8156,6470,3864,2713,3047,1414,2109,3470
2,Female,54,5,7,3,YH,4779,2573,5345,4041,1558,1925,898,1352,6674,1018,3055,6057,2022,2741,1492,2047,1502,2020,5041,9760,2539,592
2,Female,55,5,8,3,YH,4832,3312,1408,3349,2840,3997,2806,723,4985,1054,5234,1018,1338,1280,1992,924,2190,3770,1127,4813,4391,879
2,Female,56,5,8,3,YH,4951,4984,9413,5093,2251,3443,4761,1362,1895,656,2786,5746,3313,5057,1377,6482,2338,1445,8158,1662,2085,4823
